1758630988.056714,771,22,143,6.3,pid_1m,5.258355855941772,3,156,64
1758630988.138193,782,25,150,-0.1,pid_1m,5.339700937271118,0,149,65
1758630988.218431,794,29,159,-9.1,pid_1m,5.420078992843628,-4,140,66
1758630988.298639,806,30,160,-10.1,pid_1m,5.501215934753418,-5,139,67
1758630988.379055,819,28,154,-4.8,pid_1m,5.581650972366333,-3,145,68
1758630988.459979,832,23,142,7.1,pid_1m,5.662458896636963,2,157,69
1758630988.54172,844,21,140,10.0,pid_1m,5.743619918823242,4,160,70
1758630988.620776,856,21,140,9.1,pid_1m,5.822989940643311,4,159,71
1758630988.700072,866,27,156,-6.6,pid_1m,5.902675867080688,-2,143,72
1758630988.780052,878,36,177,-27.7,pid_1m,5.982656955718994,-11,122,73
1758630988.859875,891,37,177,-27.2,pid_1m,6.062471866607666,-12,122,74
1758630988.940877,905,21,136,13.7,pid_1m,6.143399953842163,4,163,75
1758630989.021921,919,14,125,24.7,pid_1m,6.223757982254028,11,174,76
1758630989.11154,931,14,127,22.8,pid_1m,6.313820838928223,11,172,77
1758630989.192942,940,20,141,8.6,pid_1m,6.395327806472778,5,158,78
1758630989.271917,951,26,153,-3.7,pid_1m,6.473368883132935,-1,146,79
1758630989.356679,963,28,156,-6.4,pid_1m,6.558401823043823,-3,143,80
1758630989.438557,976,28,156,-6.1,pid_1m,6.639962911605835,-3,143,81
1758630989.539696,992,27,153,-3.6,pid_1m,6.741808891296387,-2,146,82
1758631001.339643,0,pid_track,0,21,73,200,4,following,0.002236127853393555,66.78000000000001
1758631001.466422,0,pid_track,1,21,84,195,4,following,0.1289651393890381,55.86
1758631001.59408,0,pid_track,2,21,82,197,4,following,0.2566690444946289,57.54
1758631001.721613,0,pid_track,3,17,93,186,8,following,0.3841650485992432,46.5
1758631001.85304,0,pid_track,4,18,86,193,7,following,0.5158891677856445,53.44000000000001
1758631001.980818,0,pid_track,5,18,85,194,7,following,0.6435801982879639,54.28000000000001
1758631002.111871,0,pid_track,6,18,84,195,7,following,0.7746121883392334,55.72
1758631002.240394,0,pid_track,7,18,82,197,7,following,0.903264045715332,57.16
1758631002.37041,0,pid_track,8,18,81,198,7,following,1.033161163330078,58.6
1758631002.500096,0,pid_track,9,18,79,200,7,following,1.162948131561279,60.04
1758631002.629697,0,pid_track,10,19,77,200,6,following,1.292230129241943,62.98000000000001
1758631002.760009,0,pid_track,11,19,77,200,6,following,1.422833204269409,62.22
1758631002.886949,0,pid_track,12,18,81,198,7,following,1.549801111221313,58.88000000000001
1758631003.032732,0,pid_track,13,19,77,200,6,following,1.695580005645752,62.74000000000001
1758631003.173875,0,pid_track,14,18,80,199,7,following,1.836297988891602,59.04
1758631003.306681,0,pid_track,15,18,80,199,7,following,1.969165086746216,59.64
1758631003.440262,0,pid_track,16,18,80,199,7,following,2.103109121322632,59.64
1758631003.570302,0,pid_track,17,18,80,199,7,following,2.233169078826904,59.64
1758631003.701989,0,pid_track,18,18,80,199,7,following,2.364825010299683,59.64
1758631003.832081,0,pid_track,19,18,80,199,7,following,2.494910001754761,59.64
1758631003.964093,0,pid_track,20,18,80,199,7,following,2.626868009567261,59.56
1758631004.102064,0,pid_track,21,18,80,199,7,following,2.764855146408081,59.48
1758631004.23227,0,pid_track,22,18,80,199,7,following,2.894998073577881,59.48
1758631004.363884,0,pid_track,23,18,80,199,7,following,3.026321172714233,59.4
1758631004.493397,0,pid_track,24,18,80,199,7,following,3.155973196029663,59.4
1758631004.629879,0,pid_track,25,18,80,199,7,following,3.292687177658081,59.4
1758631004.760439,0,pid_track,26,19,77,200,6,following,3.423303127288818,62.58000000000001
1758631004.891854,0,pid_track,27,19,77,200,6,following,3.554221153259277,62.06
1758631005.032792,0,pid_track,28,18,81,198,7,following,3.695634126663208,58.96000000000001
1758631005.169453,0,pid_track,29,18,80,199,7,following,3.831989049911499,59.56
1758631005.306879,0,pid_track,30,19,77,200,6,following,3.968969106674194,62.74000000000001
1758631005.440233,0,pid_track,31,19,77,200,6,following,4.103094100952148,62.22
1758631005.569635,0,pid_track,32,19,77,200,6,following,4.232253074645996,62.3
1758631005.702603,0,pid_track,33,19,77,200,6,following,4.365349054336548,62.38
1758631005.836751,0,pid_track,34,16,87,192,9,following,4.49914813041687,52.92000000000001
1758631005.969419,0,pid_track,35,23,63,200,2,following,4.632047176361084,76.82000000000001
1758631006.10677,0,pid_track,36,22,70,200,3,following,4.768364191055298,69.76000000000001
